codigo_bip,descripcion,anio,tipologia,sector,sub_sector,fuente_financiera,rate,monto_solicitado_M,etapa_actual,institucion_financiera,institucion_formuladora,costo_total_M,localidad,tipo_territorial,latitud,longitud,decada,periodo_pladeco
30401774,HABILITACION CENTRO DE FOMENTO DE LAS ARTES Y LA CULTURA RENGO,2016,PROYECTO,Educación y Cultura,ARTE Y CULTURA,FNDR,OT,50302.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,50302.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30402081,MEJORAMIENTO TEATRO MUNICIPAL COMUNA DE RENGO,2016,PROYECTO,Educación y Cultura,ARTE Y CULTURA,FNDR,RS,89954.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,89954.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30409875,"CONSTRUCCION S. CUNA Y J. INFANTIL LA ESPERANZA, RENGO",2016,PROYECTO,Educación y Cultura,EDUCACION PREBASICA,Sectorial,RS,3.0,PERFIL,JUNTA NACIONAL DE JARDINES INFANTILES,JUNTA NACIONAL JARDINES INFANTILES VI REGION,867605.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30410426,"CONSTRUCCION S. CUNA Y J. INFANTIL SAN FRANCISCO, RENGO",2016,PROYECTO,Educación y Cultura,EDUCACION PREBASICA,Sectorial,RS,33352.0,EJECUCION,JUNTA NACIONAL DE JARDINES INFANTILES,JUNTA NACIONAL JARDINES INFANTILES VI REGION,922526.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30419226,MEJORAMIENTO GESTIÓN VIAL Y PEATONAL RENGO,2016,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,RS,1206457.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,SEREMI TRANSPORTES VI REGION,1571347.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30420427,REPOSICION CON RELOCALIZACIÓN 1° JUZGADO DE LETRAS DE RENGO,2016,PROYECTO,Justicia y Seguridad,ADMINISTRACION DE JUSTICIA,Sectorial,RS,2393.0,DISEÑO,CORPORACION ADMINISTRATIVA DEL PODER JUDICIAL,CORPORACION ADMINISTRATIVA DEL PODER JUDICIAL,442466.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30429278,CONSTRUCCION SAPU ALTA RESOLUCION RIENZI VALENCIA. COMUNA DE RENGO,2016,PROYECTO,Salud,BAJA COMPLEJIDAD,Sectorial,RS,729859.0,EJECUCION,MINISTERIO DE SALUD,SERVICIO SALUD OHIGGINS,1310029.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30432072,MEJORAMIENTO SERVICIO APR LA ALIANZA DE LA COMUNA DE RENGO,2016,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,RS,28650.0,EJECUCION,AGUA POTABLE RURAL,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,305194.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30465001,ADQUISICION BUS TRANSPORTE ESCOLAR ESCUELA TERESA NARETTO RENGO,2016,PROYECTO,Multisectorial,DESARROLLO URBANO,FNDR,,112808.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,112808.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30063546,MEJORAMIENTO EJE VIAL AVDA. RIQUELME - RENGO,2017,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",Sectorial,RS,1910503.0,EJECUCION,SERVICIO VIVIENDA Y URBANIZACION VI REGION,SEREMI VIVIENDA VI REGION,13498020.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30088270,REPOSICION DE LA 4° COMISARIA RENGO COMO IMPLEMENTACION DEL PCSP,2017,PROYECTO,Seguridad Pública,SEGURIDAD PÃšBLICA,Sectorial,RS,17769.0,PERFIL,CARABINEROS DE CHILE,CARABINEROS DE CHILE,2819481.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30112398,CONSTRUCCION COMPLEJO POLIDEPORTIVO ORIENTE II ETAPA. RENGO,2017,PROYECTO,Deporte,DEPORTE RECREATIVO,FNDR,RS,1313662.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,1516811.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30123523,"CONSTRUCCION COLECTOR AGUAS LLUVIAS CENTRO SUR DE RENGO, RENGO",2017,PROYECTO,Recursos Hídricos,AGUAS LLUVIAS,Sectorial,RS,127358.0,PREFACTIBILIDAD,DIRECCION DE OBRAS HIDRAULICAS,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,293185.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30129538,"MEJORAMIENTO Y AMPLIACION  APR POPETA A SECTOR LAS NIEVES,RENGO",2017,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,OT,299142.0,PERFIL,AGUA POTABLE RURAL,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,299142.0,Popeta,Rural,-34.42,-70.88,2010s,PLADECO 2010-2018
30133823,CONSTRUCCION CENTRO SALUD FAMILIAR RENGO URBANO ORIENTE,2017,PROYECTO,Salud,BAJA COMPLEJIDAD,Sectorial,RS,2948583.0,EJECUCION,MINISTERIO DE SALUD,MUNICIPALIDAD DE RENGO,5542382.0,Rengo Urbano,Urbano,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30135397,"AMPLIACION SERVICIO A.P.R. LO DE LOBOS A EL SAUCE, RENGO",2017,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,OT,235545.0,PERFIL,AGUA POTABLE RURAL,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,235545.0,Lo De Lobo,Rural,-34.37523,-70.82941,2010s,PLADECO 2010-2018
30216473,"NORMALIZACION CENTRO DE SALUD FAMILIAR RENGO, COMUNA DE RENGO",2017,PROYECTO,Salud,BAJA COMPLEJIDAD,FNDR,RS,23127.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,23127.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30222322,CONSTRUCCION CICLOVIAS RUTAS H-65 Y H-579 COMUNA DE RENGO,2017,PROYECTO,Transporte y Vialidad,TRANSPORTE CAMINERO,Sectorial,RS,7000.0,PERFIL,DIRECCION DE VIALIDAD,VIALIDAD MOP VI REGION LIB.GRAL. BERNARDO O'HIGGIN,717692.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30365822,CONSTRUCCION PARQUE ORIENTE RENGO,2017,PROYECTO,Vivienda y Urbanismo,DESARROLLO URBANO,Sectorial,RS,36374.0,EJECUCION,SERVICIO VIVIENDA Y URBANIZACION VI REGION,SEREMI VIVIENDA VI REGION,91573.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30365822,CONSTRUCCION PARQUE ORIENTE RENGO,2017,PROYECTO,Vivienda y Urbanismo,DESARROLLO URBANO,Sectorial,RS,837675.0,EJECUCION,SERVICIO VIVIENDA Y URBANIZACION VI REGION,SEREMI VIVIENDA VI REGION,3624078.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30379279,CONSTRUCCION ESTABLECIMIENTO LARGA ESTADIA EN RENGO,2017,PROYECTO,Vivienda y Urbanismo,VIVIENDA DEFINITIVA,Sectorial,RS,1845515.0,EJECUCION,SERVICIO VIVIENDA Y URBANIZACION VI REGION,SEREMI VIVIENDA VI REGION,3996799.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30398487,"MEJORAMIENTO CAMINO BASICO INTERMEDIO RUTA H-65, POPETA - LAS NIEVES",2017,PROYECTO,Transporte y Vialidad,TRANSPORTE CAMINERO,Sectorial,RS,333351.0,PERFIL,DIRECCION DE VIALIDAD,VIALIDAD MOP VI REGION LIB.GRAL. BERNARDO O'HIGGIN,590090.0,Popeta,Rural,-34.42,-70.88,2010s,PLADECO 2010-2018
30402081,MEJORAMIENTO TEATRO MUNICIPAL COMUNA DE RENGO,2017,PROYECTO,Educación y Cultura,ARTE Y CULTURA,FNDR,RS,96141.0,DISEÑO,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,96141.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30409875,"CONSTRUCCION S. CUNA Y J. INFANTIL LA ESPERANZA, RENGO",2017,PROYECTO,Educación y Cultura,EDUCACION PREBASICA,Sectorial,RS,255173.0,EJECUCION,JUNTA NACIONAL DE JARDINES INFANTILES,JUNTA NACIONAL JARDINES INFANTILES VI REGION,951509.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30410426,"CONSTRUCCION S. CUNA Y J. INFANTIL SAN FRANCISCO, RENGO",2017,PROYECTO,Educación y Cultura,EDUCACION PREBASICA,Sectorial,RS,509458.0,EJECUCION,JUNTA NACIONAL DE JARDINES INFANTILES,JUNTA NACIONAL JARDINES INFANTILES VI REGION,1011727.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30419226,MEJORAMIENTO GESTIÓN VIAL Y PEATONAL RENGO,2017,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,RS,1319869.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,SEREMI TRANSPORTES VI REGION,1720046.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30420427,REPOSICION CON RELOCALIZACIÓN 1° JUZGADO DE LETRAS DE RENGO,2017,PROYECTO,Justicia y Seguridad,ADMINISTRACION DE JUSTICIA,Sectorial,RS,112759.0,DISEÑO,CORPORACION ADMINISTRATIVA DEL PODER JUDICIAL,CORPORACION ADMINISTRATIVA DEL PODER JUDICIAL,493383.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30429278,CONSTRUCCION SAPU ALTA RESOLUCION RIENZI VALENCIA. COMUNA DE RENGO,2017,PROYECTO,Salud,BAJA COMPLEJIDAD,Sectorial,RS,675672.0,EJECUCION,MINISTERIO DE SALUD,SERVICIO SALUD OHIGGINS,1440467.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30432072,MEJORAMIENTO SERVICIO APR LA ALIANZA DE LA COMUNA DE RENGO,2017,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,RS,334709.0,EJECUCION,AGUA POTABLE RURAL,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,346728.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30465001,ADQUISICION BUS TRANSPORTE ESCOLAR ESCUELA TERESA NARETTO RENGO,2017,PROYECTO,Vivienda y Urbanismo,DESARROLLO URBANO,FNDR,,123717.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,123717.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30480662,CONSTRUCCION SEDE COMUNITARIA JUNTA DE VECINOS LA ISLA,2017,PROYECTO,Multisectorial,ADMINISTRACION MULTISECTOR,FNDR,,93493.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,93493.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30482670,"MEJORAMIENTO SISTEMA APR HUILQUIO CERRILLOS, RENGO",2017,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,FI,358845.0,PERFIL,AGUA POTABLE RURAL,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,358845.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30063546,MEJORAMIENTO EJE VIAL AVDA. RIQUELME - RENGO,2018,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",Sectorial,RS,40056.0,EJECUCION,SERVICIO VIVIENDA Y URBANIZACION REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGIN,SEREMI VIVIENDA REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,14163116.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30088270,REPOSICION DE LA 4° COMISARIA RENGO COMO IMPLEMENTACION DEL PCSP,2018,PROYECTO,Seguridad Pública,SEGURIDAD PÃšBLICA,Sectorial,RS,553052.0,PERFIL,CARABINEROS DE CHILE,CARABINEROS DE CHILE,2892792.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30112398,CONSTRUCCION COMPLEJO POLIDEPORTIVO ORIENTE II ETAPA. RENGO,2018,PROYECTO,Deporte,DEPORTE RECREATIVO,FNDR,RS,32000.0,EJECUCION,GOBIERNO REGIONAL - REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,MUNICIPALIDAD DE RENGO,1489418.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30123523,"CONSTRUCCION COLECTOR AGUAS LLUVIAS CENTRO SUR DE RENGO, RENGO",2018,PROYECTO,Recursos Hídricos,AGUAS LLUVIAS,Sectorial,RS,12312.0,PREFACTIBILIDAD,DIRECCION DE OBRAS HIDRAULICAS,DIRECCION DE OBRAS HIDRAULICAS MOP REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGG,244173.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30129538,"MEJORAMIENTO Y AMPLIACION APR POPETA A SECTOR LAS NIEVES,RENGO",2018,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,OT,306915.0,PERFIL,AGUA POTABLE RURAL,DIRECCION DE OBRAS HIDRAULICAS MOP REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGG,306915.0,Popeta,Rural,-34.42,-70.88,2010s,PLADECO 2010-2018
30133823,CONSTRUCCION CENTRO SALUD FAMILIAR RENGO URBANO ORIENTE,2018,PROYECTO,Salud,BAJA COMPLEJIDAD,Sectorial,RS,915005.0,EJECUCION,MINISTERIO DE SALUD,MUNICIPALIDAD DE RENGO,5725079.0,Rengo Urbano,Urbano,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30135397,"AMPLIACION SERVICIO A.P.R. LO DE LOBOS A EL SAUCE, RENGO",2018,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,OT,241667.0,PERFIL,AGUA POTABLE RURAL,DIRECCION DE OBRAS HIDRAULICAS MOP REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGG,241667.0,Lo De Lobo,Rural,-34.37523,-70.82941,2010s,PLADECO 2010-2018
30216472,"REPOSICION CENTRO DE SALUD FAMILIAR ROSARIO, COMUNA DE RENGO",2018,PROYECTO,Salud,BAJA COMPLEJIDAD,FNDR,FI,48256.0,PERFIL,GOBIERNO REGIONAL - REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,MUNICIPALIDAD DE RENGO,48256.0,Rosario,Rural,-34.34788,-70.84245,2010s,PLADECO 2010-2018
30222322,CONSTRUCCION CICLOVIAS RUTAS H-65 Y H-579 COMUNA DE RENGO,2018,PROYECTO,Transporte y Vialidad,TRANSPORTE CAMINERO,Sectorial,RS,441786.0,PERFIL,DIRECCION DE VIALIDAD,VIALIDAD MOP REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,737147.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30365822,CONSTRUCCION PARQUE ORIENTE RENGO,2018,PROYECTO,Vivienda y Urbanismo,DESARROLLO URBANO,Sectorial,RS,2295379.0,EJECUCION,SERVICIO VIVIENDA Y URBANIZACION REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGIN,SEREMI VIVIENDA REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,3043552.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30379279,CONSTRUCCION ESTABLECIMIENTO LARGA ESTADIA EN RENGO,2018,PROYECTO,Vivienda y Urbanismo,VIVIENDA DEFINITIVA,Sectorial,RS,1869290.0,EJECUCION,SERVICIO VIVIENDA Y URBANIZACION REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGIN,SEREMI VIVIENDA REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,3955749.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30398487,"MEJORAMIENTO CAMINO BASICO INTERMEDIO RUTA H-65, POPETA - LAS NIEVES",2018,PROYECTO,Transporte y Vialidad,TRANSPORTE CAMINERO,Sectorial,RS,429056.0,PERFIL,DIRECCION DE VIALIDAD,VIALIDAD MOP REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,609840.0,Popeta,Rural,-34.42,-70.88,2010s,PLADECO 2010-2018
30402081,MEJORAMIENTO TEATRO MUNICIPAL COMUNA DE RENGO,2018,PROYECTO,Educación y Cultura,ARTE Y CULTURA,FNDR,RS,39146.0,DISEÑO,GOBIERNO REGIONAL - REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,MUNICIPALIDAD DE RENGO,101380.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30409875,"CONSTRUCCION S. CUNA Y J. INFANTIL LA ESPERANZA, RENGO",2018,PROYECTO,Educación y Cultura,EDUCACION PREBASICA,Sectorial,RS,920010.0,EJECUCION,JUNTA NACIONAL DE JARDINES INFANTILES,JUNTA NACIONAL JARDINES INFANTILES REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGG,979889.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30410426,"CONSTRUCCION S. CUNA Y J. INFANTIL SAN FRANCISCO, RENGO",2018,PROYECTO,Educación y Cultura,EDUCACION PREBASICA,Sectorial,RS,671362.0,EJECUCION,JUNTA NACIONAL DE JARDINES INFANTILES,JUNTA NACIONAL JARDINES INFANTILES REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGG,1027358.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30419226,MEJORAMIENTO GESTIÓN VIAL Y PEATONAL RENGO,2018,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,RS,1062852.0,PERFIL,GOBIERNO REGIONAL - REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,SEREMI TRANSPORTES REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,1756740.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30420427,REPOSICION CON RELOCALIZACIÓN 1° JUZGADO DE LETRAS DE RENGO,2018,PROYECTO,Justicia y Seguridad,ADMINISTRACION DE JUSTICIA,Sectorial,RS,114142.0,DISEÑO,CORPORACION ADMINISTRATIVA DEL PODER JUDICIAL,CORPORACION ADMINISTRATIVA DEL PODER JUDICIAL,538542.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30480662,CONSTRUCCION SEDE COMUNITARIA JUNTA DE VECINOS LA ISLA,2018,PROYECTO,Multisectorial,ADMINISTRACION MULTISECTOR,FNDR,,94037.0,PERFIL,GOBIERNO REGIONAL - REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,MUNICIPALIDAD DE RENGO,94037.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30482670,"MEJORAMIENTO SISTEMA APR HUILQUIO CERRILLOS, RENGO",2018,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,RS,280835.0,PERFIL,AGUA POTABLE RURAL,DIRECCION DE OBRAS HIDRAULICAS MOP REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGG,280835.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30485262,ADQUISICION DE DOS CAMIONES ALJIBES COMUNA DE RENGO,2018,PROYECTO,Recursos Hídricos,RIEGO,FNDR,,125426.0,PERFIL,GOBIERNO REGIONAL - REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,MUNICIPALIDAD DE RENGO,125426.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
40002676,"MEJORAMIENTO Y AMPLIACIÓN SISTEMA APR LO DE LOBOS, RENGO",2018,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,FI,1700536.0,PERFIL,AGUA POTABLE RURAL,DIRECCION DE OBRAS HIDRAULICAS MOP REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGG,1700536.0,Lo De Lobo,Rural,-34.37523,-70.82941,2010s,PLADECO 2010-2018
40009613,"CONSERVACION INFRAESTRUCTURA DEL LICEO POLITÉCNICO TOMÁS MARIN DE POVEDA, RENGO",2018,PROYECTO,Educación y Cultura,EDUCACION MEDIA TECNICO,Sectorial,,234980.0,PERFIL,DIRECCION DE EDUCACION PUBLICA,MUNICIPALIDAD DE RENGO,234980.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30088270,REPOSICION DE LA 4° COMISARIA RENGO COMO IMPLEMENTACION DEL PCSP,2019,PROYECTO,Seguridad Pública,SEGURIDAD PÃšBLICA,Sectorial,RS,2476491.0,EJECUCION,CARABINEROS DE CHILE,CARABINEROS DE CHILE,2611017.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2019-2024
30091584,"MEJORAMIENTO AVDA ALONSO DE ERCILLA, COMUNA DE RENGO",2019,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,RS,100001.0,DISEÑO,GOBIERNO REGIONAL - REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,MUNICIPALIDAD DE RENGO,2919589.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2019-2024
30096233,"CONSTRUCCION CASETAS SANITARIAS ESMERALDA PRIMERA ETAPA, RENGO",2019,PROYECTO,Recursos Hídricos,EVACUACION DISPOSICION FINAL AGUAS SERVIDAS,FNDR,OT,6694463.0,PERFIL,GOBIERNO REGIONAL - REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,MUNICIPALIDAD DE RENGO,13956453.0,Esmeralda,Rural,-34.34281,-70.9049,2010s,PLADECO 2019-2024
30133823,CONSTRUCCION CENTRO SALUD FAMILIAR RENGO URBANO ORIENTE,2019,PROYECTO,Salud,BAJA COMPLEJIDAD,Sectorial,RS,15002.0,EJECUCION,MINISTERIO DE SALUD,MUNICIPALIDAD DE RENGO,6315398.0,Rengo Urbano,Urbano,-34.40518,-70.86324,2010s,PLADECO 2019-2024
30222322,CONSTRUCCION CICLOVIAS RUTAS H-65 Y H-579 COMUNA DE RENGO,2019,PROYECTO,Transporte y Vialidad,TRANSPORTE CAMINERO,Sectorial,RS,13690.0,PERFIL,DIRECCION DE VIALIDAD,VIALIDAD MOP REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,850250.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2019-2024
30365822,CONSTRUCCION PARQUE ORIENTE RENGO,2019,PROYECTO,Vivienda y Urbanismo,DESARROLLO URBANO,Sectorial,RS,208631.0,EJECUCION,SERVICIO VIVIENDA Y URBANIZACION REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGIN,SEREMI VIVIENDA REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,3121580.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2019-2024
30379279,CONSTRUCCION ESTABLECIMIENTO LARGA ESTADIA EN RENGO,2019,PROYECTO,Vivienda y Urbanismo,VIVIENDA DEFINITIVA,Sectorial,RS,193549.0,EJECUCION,SERVICIO NACIONAL DEL ADULTO MAYOR,SEREMI VIVIENDA REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,4254577.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2019-2024
30394975,REPOSICION ESCUELA DIFERENCIAL TERESA NARETTO DE NICOLETTI,2019,PROYECTO,Educación y Cultura,EDUCACION DIFERENCIAL Y ESPECIAL,FNDR,RS,187722.0,PERFIL,GOBIERNO REGIONAL - REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,MUNICIPALIDAD DE RENGO,187722.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2019-2024
30398487,"MEJORAMIENTO CAMINO BASICO INTERMEDIO RUTA H-65, POPETA - LAS NIEVES",2019,PROYECTO,Transporte y Vialidad,TRANSPORTE CAMINERO,Sectorial,RS,289797.0,EJECUCION,DIRECCION DE VIALIDAD,VIALIDAD MOP REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,631847.0,Popeta,Rural,-34.42,-70.88,2010s,PLADECO 2019-2024
30402081,MEJORAMIENTO TEATRO MUNICIPAL COMUNA DE RENGO,2019,PROYECTO,Educación y Cultura,ARTE Y CULTURA,FNDR,RS,21750.0,DISEÑO,GOBIERNO REGIONAL - REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,MUNICIPALIDAD DE RENGO,92778.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2019-2024
30402081,MEJORAMIENTO TEATRO MUNICIPAL COMUNA DE RENGO,2019,PROYECTO,Educación y Cultura,ARTE Y CULTURA,FNDR,FI,2063907.0,DISEÑO,GOBIERNO REGIONAL - REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,MUNICIPALIDAD DE RENGO,4455204.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2019-2024
30409875,"CONSTRUCCION S. CUNA Y J. INFANTIL LA ESPERANZA, RENGO",2019,PROYECTO,Educación y Cultura,EDUCACION PREBASICA,Sectorial,RS,84379.0,EJECUCION,JUNTA NACIONAL DE JARDINES INFANTILES,JUNTA NACIONAL JARDINES INFANTILES REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGG,1009283.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2019-2024
30410426,"CONSTRUCCION S. CUNA Y J. INFANTIL SAN FRANCISCO, RENGO",2019,PROYECTO,Educación y Cultura,EDUCACION PREBASICA,Sectorial,RS,121708.0,EJECUCION,JUNTA NACIONAL DE JARDINES INFANTILES,JUNTA NACIONAL JARDINES INFANTILES REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGG,1069175.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2019-2024
